Date/Time,80 Avg WD,80 Max WD,80 Min WD,80 StdDev,120 Avg WD,120 Max WD,120 Min WD,120 StdDev,150 Avg WD,150 Max WD,150 Min WD,150 StdDev,80 Avg WS,80 Max WS,80 Min WS,80 StdDev.1,120 Avg WS,120 Max WS,120 Min WS,120 StdDev.1,150 Avg WS,150 Max WS,150 Min WS,150 StdDev.1,Imputed
08-01-2016 00:40,30.9,52.0,19.7,5.2,45.0,59.0,25.0,4.3,45.0,58.0,23.0,4.3,3.828,5.0,2.9,0.444,4.914,5.6,3.8,0.394,5.733,6.6,4.5,0.395,dummy_value
08-01-2016 00:50,36.6,45.0,25.3,2.5,49.0,55.0,39.0,2.9,48.0,55.0,41.0,1.4,4.766,5.4,3.6,0.381,5.976,6.6,4.3,0.466,6.621,7.2,5.4,0.408,dummy_value
08-01-2016 01:00,39.4,45.0,33.8,2.0,52.0,58.0,46.0,1.4,49.0,55.0,44.0,1.4,5.095,5.7,4.4,0.322,6.196,6.9,5.6,0.305,6.896,7.7,6.1,0.338,dummy_value
08-01-2016 01:10,40.8,59.1,29.5,3.2,52.0,62.0,45.0,2.9,46.0,52.0,41.0,1.4,5.707,6.4,4.6,0.322,7.195,7.8,6.3,0.322,7.845,8.4,6.8,0.353,dummy_value
08-01-2016 01:20,39.4,49.2,33.8,2.0,48.0,56.0,42.0,2.9,42.0,45.0,37.0,1.4,5.165,5.7,4.5,0.288,6.608,7.3,5.9,0.288,7.002,7.6,6.3,0.289,dummy_value
08-01-2016 01:30,33.8,42.2,26.7,3.8,42.0,46.0,38.0,2.9,39.0,44.0,35.0,1.4,4.962,5.6,4.6,0.204,6.315,6.8,5.9,0.176,7.003,7.7,6.4,0.228,dummy_value
08-01-2016 01:40,29.5,35.2,14.1,2.9,41.0,48.0,32.0,2.9,37.0,42.0,31.0,2.9,4.726,5.5,4.1,0.228,6.218,6.9,5.3,0.249,7.114,7.6,6.5,0.228,dummy_value
08-01-2016 01:50,18.3,30.9,5.6,5.4,32.0,42.0,21.0,4.3,30.0,44.0,23.0,4.3,4.684,5.4,2.8,0.498,6.123,7.0,5.3,0.269,7.01,8.1,6.1,0.323,dummy_value
08-01-2016 02:00,9.8,19.7,0.0,3.8,25.0,34.0,15.0,2.9,24.0,28.0,20.0,1.4,3.522,5.4,2.0,0.827,6.155,6.6,5.3,0.305,7.089,7.9,6.4,0.27,dummy_value
08-01-2016 02:10,9.8,19.7,0.0,3.5,27.0,38.0,17.0,2.9,25.0,30.0,18.0,1.4,4.012,5.6,2.1,0.857,6.375,7.1,5.2,0.394,7.372,7.8,6.1,0.306,dummy_value
08-01-2016 02:20,0.0,67.5,195.5,8.6,18.0,35.0,6.0,5.7,20.0,32.0,7.0,4.3,3.4,5.2,2.0,0.712,5.193,7.0,2.5,0.921,6.548,7.4,4.8,0.468,dummy_value
08-01-2016 02:30,16.9,35.2,0.0,6.4,32.0,42.0,17.0,4.3,32.0,39.0,13.0,2.9,5.122,7.2,1.9,1.173,6.81,8.4,4.8,0.627,7.72,8.6,6.4,0.489,dummy_value
08-01-2016 02:40,22.5,33.8,5.6,4.3,34.0,44.0,24.0,2.9,32.0,42.0,24.0,2.9,5.391,6.4,4.1,0.432,6.555,7.6,5.6,0.394,7.576,8.1,6.7,0.323,dummy_value
08-01-2016 02:50,23.9,36.6,7.0,4.5,37.0,46.0,28.0,2.9,37.0,42.0,31.0,1.4,4.86,6.0,4.0,0.444,6.094,6.9,5.0,0.444,6.93,7.9,6.2,0.433,dummy_value
08-01-2016 03:00,12.7,32.3,0.0,7.3,27.0,38.0,13.0,5.7,25.0,35.0,10.0,4.3,3.291,5.0,1.2,1.101,4.779,5.9,3.5,0.509,5.56,6.3,4.6,0.433,dummy_value
08-01-2016 03:10,0.0,5.6,351.6,2.9,13.0,25.0,4.0,4.3,17.0,30.0,7.0,2.9,3.263,4.4,1.9,0.529,3.365,4.7,1.9,0.619,5.26,6.2,4.3,0.395,dummy_value
08-01-2016 03:20,358.6,106.9,302.3,8.0,17.0,37.0,0.0,7.2,21.0,44.0,6.0,5.7,3.299,4.6,1.8,0.627,3.748,5.7,1.5,0.921,5.135,6.4,3.1,0.586,dummy_value
08-01-2016 03:30,0.0,174.4,300.9,14.4,18.0,37.0,354.0,7.2,21.0,41.0,0.0,5.7,3.296,4.6,2.0,0.741,4.257,6.0,1.9,0.938,5.64,6.8,2.8,0.577,dummy_value
08-01-2016 03:40,4.2,80.2,353.0,5.4,24.0,39.0,8.0,4.3,25.0,35.0,15.0,2.9,2.753,4.6,1.2,0.635,5.169,6.6,2.8,0.619,6.131,7.1,4.9,0.456,dummy_value
08-01-2016 03:50,5.6,75.9,355.8,5.4,24.0,38.0,7.0,4.3,24.0,35.0,14.0,2.9,2.897,4.8,1.7,0.719,5.553,6.6,4.0,0.509,6.481,7.5,5.4,0.421,dummy_value
08-01-2016 04:00,7.0,28.1,350.2,5.0,24.0,35.0,4.0,4.3,24.0,37.0,14.0,4.3,3.358,5.6,2.0,0.875,5.684,6.8,2.6,0.593,6.679,7.8,5.2,0.479,dummy_value
08-01-2016 04:10,18.3,35.2,0.0,6.1,32.0,51.0,18.0,5.7,30.0,41.0,18.0,4.3,4.804,6.0,2.5,0.734,6.211,7.5,4.9,0.498,7.142,8.4,5.8,0.568,dummy_value
08-01-2016 04:20,19.7,39.4,0.0,7.0,30.0,45.0,6.0,5.7,28.0,39.0,14.0,4.3,4.855,6.4,2.1,0.875,6.135,7.6,2.4,0.741,7.139,8.0,5.3,0.5,dummy_value
08-01-2016 04:30,18.3,45.0,0.0,6.9,31.0,45.0,7.0,4.3,28.0,37.0,20.0,2.9,4.71,6.5,1.8,0.944,6.085,7.1,4.1,0.667,7.116,8.2,5.7,0.421,dummy_value
08-01-2016 04:40,19.7,43.6,0.0,7.9,31.0,45.0,17.0,4.3,30.0,38.0,17.0,2.9,4.837,6.6,2.0,0.981,6.376,7.4,4.9,0.557,7.266,8.4,5.7,0.489,dummy_value
08-01-2016 04:50,18.3,40.8,0.0,6.9,31.0,45.0,8.0,4.3,28.0,37.0,15.0,2.9,4.795,5.9,1.6,0.904,6.11,7.4,4.6,0.557,7.273,8.6,5.8,0.445,dummy_value
08-01-2016 05:00,14.1,38.0,355.8,6.3,27.0,51.0,13.0,4.3,25.0,34.0,14.0,2.9,4.481,6.0,2.1,0.899,6.235,7.4,4.7,0.538,7.28,8.1,5.8,0.433,dummy_value
08-01-2016 05:10,14.1,32.3,0.0,5.6,27.0,38.0,14.0,4.3,24.0,35.0,14.0,2.9,4.995,6.4,2.1,0.955,6.523,7.9,5.2,0.509,7.464,8.5,6.2,0.468,dummy_value
08-01-2016 05:20,16.9,35.2,0.0,5.9,28.0,46.0,10.0,4.3,24.0,39.0,15.0,2.9,4.719,6.1,2.6,0.808,6.223,7.3,4.6,0.498,7.252,8.2,6.0,0.479,dummy_value
08-01-2016 05:30,16.9,33.8,355.8,6.3,28.0,44.0,7.0,5.7,25.0,37.0,13.0,4.3,4.097,5.4,1.8,0.869,5.525,6.8,3.9,0.675,6.487,7.5,4.6,0.595,dummy_value
08-01-2016 05:40,12.7,42.2,355.8,6.4,25.0,48.0,4.0,5.7,24.0,35.0,7.0,4.3,3.251,5.0,1.6,0.82,4.862,5.9,2.3,0.538,5.843,7.4,4.3,0.586,dummy_value
08-01-2016 05:50,7.0,61.9,355.8,5.6,23.0,38.0,7.0,4.3,23.0,38.0,7.0,4.3,2.577,4.2,1.4,0.69,4.55,6.1,2.2,0.619,5.639,7.2,4.4,0.5,dummy_value
08-01-2016 06:00,8.4,66.1,354.4,5.9,24.0,39.0,6.0,5.7,24.0,37.0,13.0,4.3,2.648,4.3,1.2,0.683,4.434,5.4,2.2,0.593,5.509,6.5,4.5,0.456,dummy_value
08-01-2016 06:10,14.1,35.2,0.0,6.9,28.0,41.0,7.0,5.7,27.0,37.0,18.0,2.9,2.577,4.2,1.0,0.727,4.094,5.0,2.4,0.519,4.925,5.9,3.4,0.549,dummy_value
08-01-2016 06:20,2.8,19.7,341.7,5.4,18.0,41.0,0.0,5.7,20.0,38.0,8.0,4.3,1.878,3.3,0.8,0.557,3.193,4.4,1.3,0.659,4.382,5.5,2.1,0.549,dummy_value
08-01-2016 06:30,350.2,25.3,313.6,14.5,8.0,117.0,250.0,11.5,17.0,27.0,4.0,4.3,1.723,3.1,0.0,0.611,1.965,3.4,0.0,0.755,3.161,4.3,1.3,0.777,dummy_value
08-01-2016 06:40,326.3,4.2,302.3,17.5,349.0,73.0,309.0,14.4,10.0,20.0,0.0,2.9,1.49,2.6,0.3,0.576,2.001,3.0,0.0,0.683,2.001,3.7,0.3,0.645,dummy_value
08-01-2016 06:50,299.5,324.8,275.6,10.8,329.0,4.0,304.0,12.9,0.0,148.0,288.0,14.4,1.656,2.6,0.3,0.498,1.927,3.0,0.9,0.538,1.796,2.9,0.3,0.604,dummy_value
08-01-2016 07:00,306.6,326.3,285.5,8.5,328.0,356.0,309.0,10.1,342.0,6.0,319.0,8.6,2.123,3.1,1.0,0.466,2.363,3.2,1.4,0.444,2.423,3.4,1.2,0.479,dummy_value
08-01-2016 07:10,319.2,344.5,302.3,9.4,339.0,4.0,309.0,11.5,347.0,6.0,332.0,7.2,2.438,3.3,1.6,0.367,2.775,3.7,1.5,0.488,2.773,4.0,1.7,0.489,dummy_value
08-01-2016 07:20,334.7,0.0,309.4,9.8,354.0,100.0,335.0,10.1,0.0,124.0,221.0,10.1,2.831,4.1,1.9,0.432,2.994,4.0,1.3,0.548,2.996,4.4,1.7,0.684,dummy_value
08-01-2016 07:30,340.3,4.2,316.4,9.4,357.0,139.0,200.0,14.4,0.0,97.0,224.0,10.1,2.904,4.4,2.1,0.42,3.027,4.7,1.6,0.652,3.192,4.7,1.5,0.637,dummy_value
08-01-2016 07:40,343.1,9.8,324.8,9.2,0.0,87.0,328.0,10.1,1.0,94.0,304.0,10.1,3.123,4.5,1.5,0.602,3.017,4.7,1.3,0.683,3.031,5.2,1.2,0.729,dummy_value
08-01-2016 07:50,337.5,0.0,315.0,7.6,356.0,73.0,273.0,8.6,356.0,129.0,245.0,10.1,3.28,4.5,2.1,0.477,3.822,5.0,1.6,0.567,3.654,5.2,2.1,0.699,dummy_value
08-01-2016 08:00,343.1,0.0,324.8,6.7,357.0,136.0,336.0,8.6,0.0,7.0,301.0,5.7,3.183,4.1,2.2,0.466,3.559,4.5,1.9,0.488,3.362,4.5,2.3,0.559,dummy_value
08-01-2016 08:10,330.5,351.6,312.2,8.0,345.0,4.0,270.0,8.6,345.0,353.0,328.0,4.3,2.931,4.1,2.0,0.466,3.72,5.3,2.7,0.557,4.201,5.1,2.3,0.5,dummy_value
08-01-2016 08:20,334.7,0.0,309.4,9.6,347.0,23.0,316.0,10.1,346.0,7.0,322.0,10.1,3.271,4.6,1.7,0.602,3.704,5.0,1.7,0.683,4.051,5.6,2.0,0.729,dummy_value
08-01-2016 08:30,348.8,122.3,324.8,10.3,0.0,135.0,326.0,12.9,357.0,20.0,195.0,11.5,3.075,4.4,0.8,0.619,2.999,4.2,1.2,0.761,3.092,4.6,1.3,0.729,dummy_value
08-01-2016 08:40,355.8,157.5,202.5,15.5,6.0,149.0,271.0,15.8,1.0,128.0,328.0,12.9,3.321,6.0,0.0,1.115,3.44,6.1,1.3,0.899,3.785,6.0,1.8,0.912,dummy_value
08-01-2016 08:50,357.2,109.7,194.1,13.9,8.0,174.0,224.0,14.4,4.0,180.0,207.0,14.4,3.303,5.6,1.3,1.048,3.37,5.5,1.1,0.997,3.565,5.6,1.1,1.103,dummy_value
08-01-2016 09:00,358.6,158.9,178.6,17.1,10.0,183.0,249.0,14.4,4.0,105.0,333.0,11.5,3.532,6.1,1.6,1.053,3.437,6.0,0.9,1.043,3.685,6.1,1.0,1.19,dummy_value
08-01-2016 09:10,0.0,67.5,225.0,10.5,7.0,42.0,340.0,8.6,3.0,28.0,249.0,11.5,3.218,5.0,1.8,0.801,3.482,5.9,1.6,0.869,4.055,6.1,2.2,0.872,dummy_value
08-01-2016 09:20,358.6,115.3,180.0,12.8,6.0,97.0,235.0,12.9,3.0,89.0,267.0,8.6,3.762,6.1,1.3,1.263,3.506,6.4,1.6,0.944,3.664,5.6,1.7,0.77,dummy_value
08-01-2016 09:30,8.4,173.0,191.3,20.7,17.0,83.0,345.0,11.5,15.0,55.0,353.0,10.1,3.181,5.3,0.3,0.965,3.409,5.4,1.1,1.002,3.972,6.2,1.6,1.015,dummy_value
08-01-2016 09:40,12.7,156.1,322.0,15.3,18.0,100.0,338.0,12.9,10.0,142.0,339.0,11.5,3.689,5.4,1.4,1.038,3.417,5.2,1.1,1.007,3.547,5.4,1.6,0.929,dummy_value
08-01-2016 09:50,357.2,50.6,250.3,10.8,7.0,183.0,349.0,14.4,3.0,30.0,212.0,10.1,3.646,5.8,1.3,1.195,3.335,5.5,1.3,1.012,3.418,5.5,1.6,0.835,dummy_value
08-01-2016 10:00,2.8,160.3,337.5,12.7,13.0,91.0,319.0,11.5,8.0,72.0,256.0,10.1,3.204,6.2,0.9,1.182,3.405,6.1,1.2,1.16,3.528,6.3,1.2,1.298,dummy_value
08-01-2016 10:10,23.9,46.4,353.0,9.6,31.0,60.0,347.0,8.6,25.0,53.0,352.0,8.6,3.952,5.2,2.1,0.619,4.077,5.5,1.4,0.761,4.025,5.3,1.7,0.77,dummy_value
08-01-2016 10:20,8.4,181.4,329.1,20.0,15.0,138.0,345.0,17.2,14.0,48.0,346.0,15.8,3.268,5.7,0.5,0.927,3.184,5.1,1.0,0.976,3.304,5.6,1.3,0.968,dummy_value
08-01-2016 10:30,18.3,61.9,337.5,13.2,25.0,52.0,338.0,11.5,18.0,42.0,335.0,12.9,3.988,6.3,1.6,1.388,4.162,6.7,1.4,1.315,4.419,6.8,1.8,1.113,dummy_value
08-01-2016 10:40,22.5,63.3,0.0,11.1,34.0,63.0,6.0,10.1,31.0,62.0,4.0,11.5,4.305,5.5,1.7,0.857,4.626,6.0,2.3,0.698,4.398,6.1,2.6,0.729,dummy_value
08-01-2016 10:50,30.9,78.8,355.8,15.7,39.0,86.0,0.0,14.4,34.0,63.0,353.0,12.9,4.347,5.7,1.8,0.69,4.56,6.4,1.8,0.801,4.62,7.1,1.9,0.841,dummy_value
08-01-2016 11:00,23.9,68.9,326.3,17.5,35.0,80.0,342.0,17.2,30.0,60.0,350.0,12.9,3.307,5.7,1.1,0.965,3.529,5.4,1.3,0.944,3.853,5.6,1.5,0.924,dummy_value
08-01-2016 11:10,26.7,91.4,338.9,17.4,35.0,72.0,0.0,12.9,30.0,62.0,0.0,10.1,3.585,5.3,1.6,0.916,4.039,5.8,1.7,0.845,4.308,6.1,1.5,0.889,dummy_value
08-01-2016 11:20,42.2,71.7,16.9,12.3,51.0,82.0,17.0,11.5,46.0,70.0,17.0,11.5,4.621,6.3,3.0,0.593,4.705,5.9,3.2,0.576,4.494,6.0,2.0,0.81,dummy_value
08-01-2016 11:30,43.6,80.2,351.6,13.6,52.0,73.0,0.0,12.9,45.0,65.0,8.0,11.5,4.494,6.3,2.1,0.916,4.538,6.6,1.7,1.067,4.496,6.8,1.5,1.045,dummy_value
08-01-2016 11:40,30.9,54.8,0.0,8.5,39.0,66.0,4.0,7.2,35.0,51.0,17.0,5.7,5.512,7.6,2.6,1.096,5.799,8.1,2.6,1.043,5.987,7.4,4.2,0.637,dummy_value
08-01-2016 11:50,36.6,63.3,7.0,9.0,44.0,68.0,23.0,7.2,39.0,56.0,28.0,7.2,6.462,7.5,4.0,0.557,6.616,7.7,5.1,0.498,6.52,7.7,5.3,0.51,dummy_value
08-01-2016 12:00,43.6,71.7,23.9,8.9,52.0,79.0,32.0,8.6,46.0,72.0,23.0,5.7,5.778,7.7,3.9,0.863,6.183,8.5,4.2,0.881,6.057,7.8,3.6,0.829,dummy_value
08-01-2016 12:10,30.9,59.1,340.3,15.8,42.0,68.0,4.0,11.5,37.0,56.0,4.0,11.5,4.782,6.6,1.1,1.072,5.207,6.9,2.3,0.899,5.144,7.0,2.4,0.918,dummy_value
08-01-2016 12:20,26.7,109.7,355.8,12.0,35.0,94.0,0.0,12.9,30.0,58.0,0.0,10.1,4.329,6.4,2.2,0.949,4.636,6.4,2.0,0.921,4.707,6.5,2.1,0.918,dummy_value
08-01-2016 12:30,28.1,59.1,0.0,8.9,37.0,62.0,14.0,7.2,32.0,63.0,13.0,8.6,5.472,7.5,3.0,0.727,5.703,7.5,3.7,0.768,5.643,7.5,4.0,0.707,dummy_value
08-01-2016 12:40,38.0,78.8,7.0,11.5,46.0,83.0,0.0,11.5,42.0,72.0,353.0,12.9,5.145,6.8,3.3,0.881,5.263,7.7,2.0,0.949,5.22,7.4,2.2,0.994,dummy_value
08-01-2016 12:50,46.4,98.4,15.5,13.9,55.0,104.0,20.0,12.9,49.0,91.0,27.0,10.1,4.863,7.3,1.5,1.086,5.404,7.5,2.5,0.927,5.495,8.2,3.5,0.946,dummy_value
08-01-2016 13:00,43.6,97.0,0.0,15.2,48.0,90.0,4.0,12.9,39.0,69.0,8.0,11.5,4.82,7.8,1.8,1.263,4.992,7.5,1.7,1.225,5.076,7.3,1.8,1.02,dummy_value
08-01-2016 13:10,30.9,216.6,334.7,3.5,39.0,80.0,345.0,21.5,31.0,59.0,336.0,18.7,3.348,7.3,0.0,1.254,3.677,6.9,0.9,1.271,3.821,5.8,1.3,1.15,dummy_value
08-01-2016 13:20,21.1,45.0,350.2,12.2,30.0,52.0,0.0,11.5,24.0,194.0,0.0,14.4,4.512,8.1,1.2,1.467,4.901,8.1,1.8,1.475,5.004,7.7,2.3,1.357,dummy_value
08-01-2016 13:30,16.9,49.2,247.5,12.4,27.0,72.0,0.0,11.5,24.0,51.0,0.0,8.6,4.724,7.1,1.9,1.169,5.238,7.0,2.1,1.038,5.553,6.7,2.4,0.79,dummy_value
08-01-2016 13:40,25.3,49.2,275.6,12.8,34.0,73.0,7.0,10.1,28.0,46.0,7.0,8.6,4.268,6.1,1.8,0.965,4.65,6.2,2.4,0.801,4.739,5.9,2.1,0.75,dummy_value
08-01-2016 13:50,39.4,70.3,9.8,9.1,49.0,86.0,27.0,8.6,45.0,73.0,28.0,8.6,4.38,5.8,2.7,0.698,4.604,5.9,3.1,0.567,4.452,5.7,2.8,0.559,dummy_value
08-01-2016 14:00,29.5,68.9,0.0,18.3,37.0,86.0,8.0,15.8,31.0,63.0,8.0,11.5,4.762,7.1,2.4,1.096,5.393,7.3,2.9,1.028,5.577,7.5,2.5,1.04,dummy_value
08-01-2016 14:10,9.8,120.9,333.3,14.7,20.0,49.0,347.0,11.5,13.0,45.0,0.0,7.2,3.418,6.1,1.1,1.178,3.556,6.1,1.2,1.279,3.879,6.2,1.4,1.282,dummy_value
08-01-2016 14:20,18.3,132.2,229.2,17.2,25.0,107.0,347.0,17.2,20.0,136.0,338.0,17.2,4.091,6.2,1.7,1.204,4.317,6.7,2.0,1.128,4.343,6.4,1.6,1.055,dummy_value
08-01-2016 14:30,36.6,113.9,327.7,13.5,45.0,80.0,0.0,14.4,41.0,65.0,0.0,11.5,5.189,7.1,1.9,1.038,5.221,7.8,1.7,1.25,5.325,7.4,2.6,0.924,dummy_value
08-01-2016 14:40,33.8,60.5,8.4,10.0,44.0,84.0,18.0,11.5,38.0,60.0,17.0,10.1,4.921,6.8,2.4,0.887,5.257,6.9,2.7,1.002,5.285,6.8,2.9,1.01,dummy_value
08-01-2016 14:50,42.2,64.7,18.3,10.2,48.0,76.0,27.0,10.1,42.0,66.0,24.0,8.6,5.065,6.8,3.3,0.795,5.431,7.6,3.7,0.899,5.433,7.4,3.6,0.841,dummy_value
08-01-2016 15:00,42.2,70.3,15.5,11.7,51.0,79.0,21.0,11.5,46.0,70.0,23.0,7.2,5.088,6.4,3.1,0.741,5.075,6.8,3.4,0.727,5.038,6.5,3.0,0.729,dummy_value
08-01-2016 15:10,53.4,78.8,38.0,7.2,60.0,82.0,44.0,5.7,53.0,63.0,44.0,4.3,4.7,6.2,2.5,0.814,5.023,6.7,2.9,0.845,4.884,6.5,3.0,0.941,dummy_value
08-01-2016 15:20,52.0,87.2,12.7,13.5,60.0,100.0,32.0,15.8,52.0,83.0,34.0,12.9,4.34,6.5,1.7,1.217,4.753,6.5,2.7,1.053,4.745,6.6,2.5,1.035,dummy_value
08-01-2016 15:30,47.8,63.3,33.8,4.8,56.0,73.0,44.0,4.3,51.0,58.0,44.0,2.9,4.403,5.4,2.8,0.538,4.661,5.6,2.7,0.498,4.615,5.6,3.4,0.421,dummy_value
08-01-2016 15:40,40.8,64.7,0.0,10.5,49.0,77.0,7.0,10.1,41.0,56.0,18.0,8.6,4.05,5.7,1.7,0.921,4.254,6.3,1.5,0.997,4.424,6.3,2.4,0.841,dummy_value
08-01-2016 15:50,38.0,64.7,15.5,8.1,48.0,63.0,27.0,5.7,42.0,56.0,25.0,5.7,3.973,5.3,2.8,0.557,4.368,5.6,2.3,0.667,4.4,5.6,2.4,0.653,dummy_value
08-01-2016 16:00,49.2,71.7,18.3,10.0,58.0,76.0,21.0,8.6,51.0,62.0,37.0,5.7,3.607,4.7,2.2,0.652,3.869,4.9,2.2,0.675,3.949,5.4,1.8,0.777,dummy_value
08-01-2016 16:10,53.4,81.6,19.7,11.8,66.0,94.0,39.0,10.1,60.0,82.0,44.0,7.2,4.127,5.4,2.6,0.644,4.353,5.6,2.7,0.644,4.47,5.5,2.9,0.54,dummy_value
08-01-2016 16:20,61.9,91.4,36.6,11.0,69.0,94.0,41.0,10.1,60.0,89.0,37.0,8.6,4.403,6.1,1.8,0.875,4.616,6.2,2.7,0.82,4.801,6.4,2.6,0.816,dummy_value
08-01-2016 16:30,43.6,73.1,22.5,9.0,52.0,96.0,32.0,8.6,46.0,73.0,35.0,7.2,4.206,5.4,2.2,0.652,4.496,5.7,3.2,0.576,4.508,6.1,3.3,0.54,dummy_value
08-01-2016 16:40,33.8,60.5,4.2,6.6,44.0,66.0,27.0,5.7,42.0,58.0,27.0,5.7,3.449,4.7,1.3,0.782,3.913,4.8,1.8,0.576,4.074,5.1,2.7,0.456,dummy_value
08-01-2016 16:50,46.4,64.7,23.9,7.5,55.0,76.0,35.0,8.6,49.0,60.0,41.0,5.7,3.772,5.0,2.8,0.498,3.948,4.9,2.8,0.509,3.928,5.0,2.8,0.468,dummy_value
08-01-2016 17:00,42.2,71.7,9.8,10.4,51.0,76.0,28.0,10.1,45.0,63.0,24.0,5.7,3.814,5.4,2.3,0.82,4.188,5.9,2.6,0.857,4.384,5.7,2.5,0.872,dummy_value
08-01-2016 17:10,52.0,64.7,33.8,4.3,60.0,75.0,49.0,4.3,53.0,58.0,46.0,2.9,4.362,5.4,3.2,0.444,4.848,5.9,3.6,0.42,4.689,5.3,3.7,0.368,dummy_value
08-01-2016 17:20,61.9,77.3,42.2,5.2,69.0,80.0,55.0,4.3,60.0,65.0,51.0,2.9,4.276,5.3,3.5,0.42,4.631,5.6,3.4,0.407,4.704,5.7,3.4,0.456,dummy_value
08-01-2016 17:30,54.8,63.3,42.2,3.2,63.0,72.0,55.0,2.9,58.0,62.0,53.0,1.4,4.497,5.4,3.5,0.381,5.178,5.7,4.2,0.322,5.19,5.8,4.3,0.306,dummy_value
08-01-2016 17:40,54.8,63.3,40.8,3.2,63.0,70.0,52.0,2.9,55.0,59.0,51.0,1.4,4.223,5.4,3.4,0.42,5.167,6.2,4.1,0.538,5.332,6.1,4.2,0.479,dummy_value
08-01-2016 17:50,52.0,64.7,45.0,3.5,59.0,69.0,53.0,2.9,55.0,59.0,53.0,1.4,4.43,5.1,3.8,0.305,5.254,5.9,4.5,0.269,5.281,5.7,4.6,0.228,dummy_value
08-01-2016 18:00,52.0,57.7,45.0,2.5,60.0,66.0,55.0,1.4,53.0,56.0,49.0,0.0,4.46,5.4,3.8,0.288,5.477,6.0,4.8,0.288,5.666,6.4,4.9,0.306,dummy_value
08-01-2016 18:10,54.8,63.3,47.8,2.0,63.0,68.0,58.0,1.4,56.0,58.0,52.0,1.4,4.661,5.4,4.0,0.249,5.728,6.1,5.0,0.249,5.848,6.1,5.4,0.177,dummy_value
08-01-2016 18:20,60.5,75.9,52.0,5.6,68.0,83.0,60.0,5.7,59.0,73.0,55.0,5.7,4.703,5.7,4.0,0.337,5.635,6.2,4.4,0.337,5.693,6.1,4.6,0.25,dummy_value
08-01-2016 18:30,70.3,74.5,57.7,2.5,79.0,83.0,70.0,1.4,72.0,73.0,60.0,0.0,5.335,5.8,4.4,0.249,5.799,6.1,5.3,0.176,5.77,6.2,5.3,0.204,dummy_value
08-01-2016 18:40,66.1,73.1,50.6,4.5,72.0,82.0,56.0,4.3,65.0,72.0,58.0,4.3,4.586,5.4,3.7,0.407,5.106,6.0,3.8,0.519,5.288,5.9,4.1,0.408,dummy_value
08-01-2016 18:50,57.7,71.7,47.8,3.2,65.0,72.0,56.0,2.9,58.0,62.0,53.0,1.4,4.754,5.4,3.9,0.322,5.661,6.4,4.7,0.394,5.914,6.9,4.8,0.445,dummy_value
08-01-2016 19:00,59.1,71.7,50.6,3.5,68.0,75.0,56.0,2.9,59.0,62.0,53.0,1.4,4.846,5.5,4.0,0.322,5.851,6.6,4.8,0.381,6.453,6.8,5.6,0.27,dummy_value
08-01-2016 19:10,60.5,73.1,50.6,3.8,68.0,76.0,59.0,2.9,58.0,68.0,53.0,1.4,4.53,5.3,3.2,0.444,5.667,6.3,4.5,0.407,6.231,6.8,5.3,0.27,dummy_value
08-01-2016 19:20,64.7,81.6,46.4,4.3,72.0,89.0,58.0,2.9,65.0,76.0,56.0,2.9,4.399,5.5,3.5,0.466,5.345,6.3,3.9,0.529,5.892,6.9,4.6,0.445,dummy_value
08-01-2016 19:30,66.1,74.5,56.3,3.5,72.0,84.0,63.0,2.9,63.0,73.0,53.0,1.4,4.416,5.3,3.5,0.407,5.486,6.2,4.5,0.407,6.044,6.6,4.8,0.408,dummy_value
08-01-2016 19:40,81.6,129.4,57.7,17.5,89.0,136.0,66.0,17.2,79.0,114.0,60.0,15.8,4.359,5.5,2.2,0.576,4.75,6.1,1.8,0.887,5.387,6.6,2.7,0.816,dummy_value
08-01-2016 19:50,87.2,92.8,73.1,2.9,94.0,100.0,86.0,2.9,86.0,90.0,79.0,1.4,4.741,5.4,4.0,0.322,5.135,6.1,3.9,0.381,5.458,6.6,4.5,0.368,dummy_value
08-01-2016 20:00,90.0,98.4,80.2,3.8,94.0,107.0,84.0,5.7,84.0,97.0,75.0,5.7,5.837,6.7,4.9,0.477,6.281,7.6,4.6,0.635,6.7,7.7,5.3,0.577,dummy_value
08-01-2016 20:10,83.0,90.0,70.3,2.9,87.0,97.0,75.0,2.9,79.0,86.0,72.0,2.9,5.65,6.7,4.3,0.498,6.203,7.2,5.1,0.455,6.817,7.7,5.5,0.433,dummy_value
08-01-2016 20:20,81.6,97.0,70.3,4.8,87.0,98.0,76.0,2.9,77.0,86.0,68.0,2.9,5.339,6.1,4.1,0.432,6.317,7.2,5.1,0.455,7.199,8.2,5.4,0.595,dummy_value
08-01-2016 20:30,77.3,91.4,67.5,3.2,84.0,91.0,77.0,2.9,77.0,84.0,72.0,2.9,5.589,6.3,4.4,0.394,6.701,7.7,5.9,0.322,7.62,8.4,6.7,0.382,dummy_value
08-01-2016 20:40,78.8,87.2,70.3,2.5,87.0,93.0,80.0,1.4,79.0,83.0,73.0,1.4,5.198,6.1,4.5,0.305,6.229,6.8,5.4,0.288,7.145,7.8,6.1,0.338,dummy_value
08-01-2016 20:50,80.2,97.0,60.5,4.3,86.0,94.0,72.0,4.3,76.0,84.0,65.0,2.9,4.92,5.7,3.9,0.407,6.075,7.3,5.1,0.407,7.163,8.3,6.3,0.395,dummy_value
